X,Y,objectid,reg_no,part,act,year,section,sdesc,desc_,feat_num,test,keyval,tpo_ref,tree_ref,amended
433513.37,394053.177999999,69298,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A427,808/104,,
433515.181,394050.333000001,69299,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A428,808/104,,
433708.703,385164.778999999,69300,7770,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/245        : T3,6186,1,A333,808/245,T3,
433413.336,388607.220000001,69301,1840,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/138        : T5,6168,1,A2,808/138,T5,
442587.407,380594.517999999,69302,1739,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/53,6168,1,A3,808/53,,
431911.602,384074.213,69303,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T2,6186,1,A335,808/9,T2,
431898.648,384060.101,69304,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T5,6186,1,A336,808/9,T5,
431911.495,384056.596999999,69305,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T4,6186,1,A337,808/9,T4,
431918.059,384050.907,69306,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T6,6186,1,A338,808/9,T6,
431929.473,384057.561000001,69307,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T3,6186,1,A339,808/9,T3,
434073.692,384444.966,69308,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A340,808/106,,
434076.687,384448.882999999,69309,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A341,808/106,,
434084.267,384457.199999999,69310,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A342,808/106,,
434091.007,384458.686000001,69311,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A343,808/106,,
434093.823,384463.483999999,69312,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A344,808/106,,
434099.286,384467.726,69313,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A345,808/106,,
434102.262,384469.877,69314,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106,6186,1,A346,808/106,,
434105.187,384473.802999999,69315,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106        : T6,6186,1,A347,808/106,T6,
434108.019,384477.9,69316,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106        : T5,6186,1,A348,808/106,T5,
434112.814,384489.245999999,69317,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106        : T3,6186,1,A349,808/106,T3,
434115.306,384493.828,69318,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106        : T2,6186,1,A350,808/106,T2,
434117.78,384498.645,69319,1888,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/106        : T1,6186,1,A351,808/106,T1,
432557.373,390613.458000001,69320,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T7,6186,1,A352,808/103,T7,
432562.764,390611.199999999,69321,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T6,6186,1,A353,808/103,T6,
432563.985,390613.481000001,69322,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T5,6186,1,A354,808/103,T5,
432564.595,390614.597999999,69323,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T4,6186,1,A355,808/103,T4,
432569.048,390600.134,69324,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T1,6186,1,A356,808/103,T1,
432566.205,390602.988,69325,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T2,6186,1,A357,808/103,T2,
432564.639,390604.555,69326,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T3,6186,1,A358,808/103,T3,
432558.186,390644.461999999,69327,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T11,6186,1,A359,808/103,T11,
432558.662,390642.117000001,69328,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T10,6186,1,A360,808/103,T10,
432558.996,390638.445,69329,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T9,6187,1,A361,808/103,T9,
432563.168,390630.267000001,69330,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T8,6187,1,A362,808/103,T8,
432554.572,390663.146,69331,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103,6187,1,A363,808/103,,
430256.783,388385.602,69332,1766,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/122        : T12,6187,1,A364,808/122,T12,
433124.046,388456.912,69333,1832,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/145        : T1,6188,1,A460,808/145,T1,
433125.783,388461.429,69334,1832,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/145        : T2,6188,1,A461,808/145,T2,
433134.373,388466.236,69335,1832,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/145        : T3,6188,1,A462,808/145,T3,
434432.825,384552.293,69336,1871,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/148        : T3,6188,1,A463,808/148,T3,
434436.338,384554.571,69337,1871,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/148        : T2,6188,1,A464,808/148,T2,
434439.176,384558.412,69338,1871,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/148        : T1,6188,1,A465,808/148,T1,
433535.786,394101.739,69339,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A466,808/104,,
433556.719,394087.487,69340,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A467,808/104,,
435190.737,383929.6,69341,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          :,6188,1,A468,808/99,,
435195.22,383929.747,69342,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          :,6188,1,A469,808/99,,
433592.437,394111.016000001,69343,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A470,808/104,,
435200.476,383930.030999999,69344,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          :,6189,1,A471,808/99,,
433587.089,394114.079,69345,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A472,808/104,,
435204.454,383930.030999999,69346,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          :,6189,1,A473,808/99,,
433543.117,394004.664000001,69347,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A474,808/104,,
431052.269,385620.416999999,69348,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/212        : T7,6189,1,A475,808/212,T7,
432492.92,384356.42,69349,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/213        : T31,6189,1,A476,808/213,T31,
433939.677,386699.002,69350,2026,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/195        : T24,6189,1,A477,808/195,T24,
431059.462,385624.232000001,69351,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/212        : T8,6189,1,A478,808/212,T8,
431061.996,385632.295,69352,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/212        : T9,6189,1,A479,808/212,T9,
431087.962,385641.197000001,69353,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/212        : T10,6189,1,A480,808/212,T10,
431867.979,383002.630000001,69354,2101,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/223        : T1,6189,1,A481,808/223,T1,
433458.904,394094.001,69355,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A482,808/104,,
435158.798,383930.381999999,69356,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6189,1,A483,808/99,T2,
435154.899,383930.344000001,69357,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T1,6189,1,A484,808/99,T1,
435163.373,383930.323999999,69358,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T3,6189,1,A485,808/99,T3,
433457.215,394083.657,69359,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A486,808/104,,
435173.228,383930.313999999,69360,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T4,6189,1,A487,808/99,T4,
435185.646,383929.691,69361,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T5,6189,1,A488,808/99,T5,
433459.537,394083.024,69362,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A489,808/104,,
435255.29,383929.095000001,69363,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6189,1,A490,808/99,T2,
441465.967,381805.887,69364,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A522,808/258,,
441470.279,381812.722999999,69365,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A523,808/258,,
441470.595,381818.013,69366,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A524,808/258,,
441474.696,381827.494000001,69367,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A525,808/258,,
441476.834,381832.935000001,69368,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A526,808/258,,
441473.668,381832.411,69369,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A527,808/258,,
441505.026,381889.802999999,69370,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A528,808/258,,
441498.637,381881.236,69371,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A529,808/258,,
441547.553,381874.548,69372,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A530,808/258,,
441547.832,381869.198000001,69373,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A531,808/258,,
441544.532,381861.937000001,69374,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A532,808/258,,
441515.679,381906.84,69375,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A533,808/258,,
441518.77,381904.380999999,69376,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A534,808/258,,
441523.458,381900.757999999,69377,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A535,808/258,,
441527.508,381894.364,69378,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A536,808/258,,
441528.999,381893.085999999,69379,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A537,808/258,,
441533.475,381888.397,69380,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A538,808/258,,
441536.032,381888.184,69381,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A539,808/258,,
441538.163,381884.347999999,69382,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A540,808/258,,
441539.442,381883.494999999,69383,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A541,808/258,,
441541.573,381881.577,69384,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A542,808/258,,
441543.918,381878.594000001,69385,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A543,808/258,,
441530.491,381838.74,69386,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A544,808/258,,
441526.442,381835.544,69387,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A545,808/258,,
441520.048,381831.921,69388,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A546,808/258,,
441516.425,381826.380000001,69389,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6190,1,A547,808/258,,
441523.399,382306.847999999,69390,9073,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/261        : T10,6190,1,A548,808/261,T10,
430565.263,384344.421,69391,8231,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/249        : T11,6190,1,A549,808/249,T11,
430562.521,384346.544,69392,8231,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/249        : T12,6190,1,A550,808/249,T12,
430569.648,384357.301000001,69393,8231,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/249        : T15,6190,1,A551,808/249,T15,
430628.441,384361.460000001,69394,8231,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/249        : T9,6190,1,A552,808/249,T9,
430628.441,384367.34,69395,8231,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/249        : T7,6190,1,A553,808/249,T7,
431448.148,382891.426999999,69396,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T35,6191,1,A554,808/242,T35,
431444.554,382887.833000001,69397,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T34,6191,1,A555,808/242,T34,
431435.266,382879.145,69398,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T33,6191,1,A556,808/242,T33,
431434.913,382917.523,69399,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T36,6191,1,A557,808/242,T36,
431430.705,382919.895,69400,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T37,6191,1,A558,808/242,T37,
431417.359,382939.374,69401,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A559,808/242,,
431411.898,382933.671,69402,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A560,808/242,,
431235.639,382913.793,69403,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A561,808/242,,
431255.209,382867.76,69404,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A562,808/242,,
431258.865,382865.870999999,69405,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A563,808/242,,
431261.742,382864.437999999,69406,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A564,808/242,,
431280.474,382856.030999999,69407,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T14,6191,1,A565,808/242,T14,
431285.169,382853.994000001,69408,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T15,6191,1,A566,808/242,T15,
431289.91,382851.907,69409,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T16,6191,1,A567,808/242,T16,
431302.988,382846.236,69410,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T17,6191,1,A568,808/242,T17,
431306.584,382844.679,69411,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T18,6191,1,A569,808/242,T18,
431309.811,382843.077,69412,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T19,6191,1,A570,808/242,T19,
431308.497,382846.708000001,69413,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A571,808/242,,
431317.656,382839.704,69414,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A572,808/242,,
431325.13,382840.199999999,69415,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A573,808/242,,
431329.178,382837.096999999,69416,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A574,808/242,,
431344.605,382825.134,69417,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A575,808/242,,
431351.07,382828.267999999,69418,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A576,808/242,,
431357.752,382824.661,69419,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A577,808/242,,
431363.655,382821.421,69420,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T30,6191,1,A578,808/242,T30,
431379.454,382834.122,69421,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T31,6191,1,A579,808/242,T31,
431381.875,382841.448999999,69422,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T32,6191,1,A580,808/242,T32,
431239.351,382723.481000001,69423,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T1,6191,1,A581,808/242,T1,
431235.468,382746.948000001,69424,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T2,6191,1,A582,808/242,T2,
431241.13,382758.723999999,69425,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T3,6191,1,A583,808/242,T3,
431249.836,382767.386,69426,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T4,6191,1,A584,808/242,T4,
431265.22,382759.422,69427,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T5,6191,1,A585,808/242,T5,
431277.851,382761.362,69428,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T6,6191,1,A586,808/242,T6,
431298.423,382785.493000001,69429,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T7,6191,1,A587,808/242,T7,
431324.416,382802.106000001,69430,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T8,6191,1,A588,808/242,T8,
431320.365,382814.290999999,69431,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T9,6191,1,A589,808/242,T9,
431349.971,382796.984999999,69432,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T13,6191,1,A590,808/242,T13,
431333.074,382813.358999999,69433,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T10,6191,1,A591,808/242,T10,
431343.505,382809.423,69434,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T11,6191,1,A592,808/242,T11,
431332.664,382789.404999999,69435,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242        : T12,6191,1,A593,808/242,T12,
431243.063,382968.432,69436,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A594,808/242,,
431255.105,382963.829,69437,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A595,808/242,,
431254.751,382960.995999999,69438,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A596,808/242,,
431262.896,382962.766000001,69439,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A597,808/242,,
431262.188,382960.642000001,69440,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A598,808/242,,
431264.313,382959.225,69441,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6191,1,A599,808/242,,
431272.812,382959.578,69442,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A600,808/242,,
431279.896,382958.517000001,69443,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A601,808/242,,
431284.5,382957.454,69444,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A602,808/242,,
431297.957,382959.933,69445,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A603,808/242,,
431294.417,382952.85,69446,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A604,808/242,,
431300.082,382970.203,69447,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A605,808/242,,
431302.407,382981.603,69448,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A606,808/242,,
431304.132,382990.305,69449,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A607,808/242,,
431308.347,382990.727,69450,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A608,808/242,,
431301.807,382979.301000001,69451,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A609,808/242,,
431301.043,382975.48,69452,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A610,808/242,,
431308.3,382957.909,69453,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A611,808/242,,
431314.03,382952.943,69454,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A612,808/242,,
431346.5,382928.878,69455,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A613,808/242,,
431347.646,382922.766000001,69456,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A614,808/242,,
431343.444,382925.439999999,69457,8635,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/242,6192,1,A615,808/242,,
431097.623,385752.863,69458,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T4,6193,1,A647,808/212,T4,
435251.069,383929.984999999,69459,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6189,1,A491,808/99,T2,
433470.091,394095.478,69460,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A492,808/104,,
435244.397,383926.960999999,69461,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6189,1,A493,808/99,T2,
433474.313,394082.812999999,69462,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A494,808/104,,
433569.089,394118.056,69463,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A495,808/104,,
433502.809,394103.922,69464,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6189,1,A496,808/104,,
440080.627,386878.648,69465,8953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/260        : T4,6189,1,A497,808/260,T4,
440040.743,386873.898,69466,8953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/260        : T2,6189,1,A498,808/260,T2,
440046.656,386873.095000001,69467,8953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/260        : T3,6189,1,A499,808/260,T3,
440046.785,386897.153999999,69468,8953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/260        : T1,6189,1,A500,808/260,T1,
440374.731,386772.869000001,69469,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T1,6189,1,A501,808/257,T1,
440380.56,386765.802999999,69470,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T2,6189,1,A502,808/257,T2,
440387.645,386757.251,69471,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T3,6189,1,A503,808/257,T3,
440393.89,386749.963,69472,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T4,6189,1,A504,808/257,T4,
440398.634,386744.543,69473,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T5,6189,1,A505,808/257,T5,
440404.414,386737.668,69474,9061,3b,Town and,1990,201,Tree Preservation Orde,TPO No. 808/257        : T6,6189,1,A506,808/257,T6,
441458.054,381786.963,69475,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A507,808/258,,
441459.412,381782.033,69476,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A508,808/258,,
441455.822,381769.168,69477,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A509,808/258,,
441492.273,381752.1,69478,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A510,808/258,,
441485.675,381755.438999999,69479,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A511,808/258,,
441477.863,381764.153000001,69480,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A512,808/258,,
441467.347,381765.295,69481,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A513,808/258,,
441498.293,381759.164999999,69482,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A514,808/258,,
441527.123,381812.24,69483,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A515,808/258,,
441521.604,381808.199999999,69484,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A516,808/258,,
441517.398,381812.092,69485,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A517,808/258,,
441514.874,381799.366,69486,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A518,808/258,,
441500.465,381768.865,69487,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A519,808/258,,
441501.201,381774.755000001,69488,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A520,808/258,,
441503.62,381782.117000001,69489,9068,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/258        :,6189,1,A521,808/258,,
430701.19,385462.706,69490,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T2,6192,1,A617,808/25,T2,
