objectid,routecode,status_text,globalid
29989,ECC/39,Footpath,{23C63EDB-13DC-4660-A290-4812987512A5}
29990,ECC/4,Footpath,{C4C9A950-1E76-4D8A-BB3E-4FFCF6BE5151}
29991,ECC/40a,Footpath,{31FDA55E-D4A6-49AA-BC52-B79466446733}
29992,ECC/40b,Bridleway,{5ADEF260-7EDA-4B96-A384-D4E574EFE77F}
29993,ECC/40c,Footpath,{616AB473-B770-4A1E-82CC-A9E3D62FC3EF}
29994,ECC/41,Bridleway,{C21E40A9-BC11-4A89-BE4F-66957A3F779D}
29995,ECC/41A,Footpath,{BE0D677B-D7A9-452C-901E-5385C25DB1B3}
29996,ECC/41B,Footpath,{AD158074-DD26-4C9F-AAF8-137DA429049C}
29997,ECC/42,Footpath,{378CA753-1956-4664-8987-4EEC76A9ADA1}
29998,ECC/44A,Footpath,{A1F2F11B-158B-41FE-A8BC-3487AFC69111}
29999,ECC/44B,Footpath,{B27C95BF-1BE7-4CCB-B349-580DE02CCA65}
30000,ECC/44C,Footpath,{CB824380-5B6A-4F1D-8C5F-DE36A0DF9D0F}
30001,ECC/46,Footpath,{4130250A-1226-4D6C-852C-0835490296C5}
30002,ECC/47,Footpath,{1FF34DF6-2347-469E-8CB9-7C5BA5841B9C}
30003,ECC/48,Footpath,{CB938A4F-F9B5-4EAD-AD32-F6BAFECDCB20}
30004,ECC/49A,Footpath,{41E6D913-AB8A-483E-85AA-24DF2C956D50}
30005,ECC/51,Footpath,{D59103FC-A5B2-4AE6-A9EF-E0FB7F6D403F}
30006,ECC/52,Footpath,{BE4906F4-6D54-4D34-A8FB-2219C2C6F18A}
30007,ECC/53,Bridleway,{CB7F6EFF-2DEB-40B6-AB11-372EA16A9F1B}
30008,ECC/54,Footpath,{1074B57F-2732-429B-9BA2-33322AA288CE}
30009,ECC/55,Footpath,{60123F28-3730-4E9C-9581-A87E3EA767F1}
30010,ECC/56,Bridleway,{F017A0FF-082A-495A-BFF6-FF242DFA9FC1}
30011,ECC/56A,Footpath,{735F3E37-A036-4750-A7C6-2203CBC1A546}
30012,ECC/58,Footpath,{796B6ECA-71A5-450E-A447-3BC1B05B5048}
30013,ECC/59A,Footpath,{0762A525-FFA2-4D5B-A2F9-BEFF83AD053A}
30014,ECC/59B,Bridleway,{8D306C46-DCA7-4A71-B060-07537DF2EB42}
30015,ECC/59C,Footpath,{C48C0E13-879E-4F73-8DF1-2FF87B0990D0}
30016,ECC/59D,Footpath,{15F155E3-5BE8-4EC9-AE72-03405273A46C}
30017,ECC/5A,Footpath,{8AE3B26C-C18D-4717-AB0E-1C183FADCC90}
30018,ECC/5B,Footpath,{8012B090-2F4A-4ED4-8CEB-964FA56DA8DF}
30019,ECC/2004,Footpath,{861F8AC4-AF5A-4CE8-A637-EF6169F484FB}
30020,BRA/46b,Footpath,{1F284611-0A17-48B0-84B4-EAF0ADA150B5}
30021,ECC/61,Footpath,{6458B4D3-BDDA-4850-957A-A23BB33CEA7E}
30022,ECC/63,Footpath,{BA1A25D0-5FAF-4C51-B651-1B2622D3C546}
30023,ECC/64,Bridleway,{02B9BD37-1BD2-4BD5-83D8-F5C507197527}
30024,ECC/65,Footpath,{0A87C0A4-5CFE-4FE9-A778-20663A86B98E}
30025,ECC/67,Bridleway,{30C43254-EA09-44C0-96B8-A3820ECB05CD}
30026,ECC/67A,Footpath,{64FDA2F7-F350-49DD-B986-E52C68439B33}
30027,ECC/68,Footpath,{078F11F3-D2F7-4F7C-A683-05D2B76FC91C}
30028,ECC/6A,Footpath,{507333F1-90FD-4DB5-8262-1F7B54CBD0A8}
30029,ECC/70,Footpath,{429C890C-6999-4137-85EC-ADBA485A78F0}
30030,ECC/71,Bridleway,{4F871504-DB77-428C-9E44-4A1290CE7CF5}
30031,ECC/72,Footpath,{2CAE933D-FCC7-4246-AB5F-7B85523A38A4}
30032,ECC/74A,Bridleway,{86169576-2720-4C87-A5ED-6A8E8C8E3F9F}
30033,ECC/74B,Bridleway,{922BD87E-39B9-48C7-9C17-98AB446BDBB5}
30034,ECC/74C,Bridleway,{A589B254-F287-43C6-8EC2-F7414504862D}
30035,ECC/75,Footpath,{4F857978-2F1B-4408-AE5F-FA93DB0BE24F}
30036,ECC/76,Footpath,{A97A3757-0B79-4F5A-8151-84F932FDD7D5}
30037,ECC/77A,Footpath,{D6351C18-2E33-4E2B-8681-CDA02A3BB932}
30038,ECC/77B,Footpath,{DD186A3B-C96D-4ABD-9DBD-9675EEB0ACC6}
30039,ECC/78A,Footpath,{59AEDFCA-08B3-488A-B9D3-57138623BE83}
30040,ECC/78B,Footpath,{B4DCD50B-F2C2-4C47-9E9D-32D022454592}
30041,ECC/79A,Footpath,{E9EA95F0-2592-4168-A475-D438052E92F3}
30042,ECC/79B,Footpath,{E9039CD2-AB63-4326-B5B3-A29522E20D3C}
30043,ECC/8,Footpath,{3BF5D4FF-0187-494D-AB36-C26AEAFC2AD0}
30044,ECC/80,Footpath,{6E4CED50-0E35-405A-971D-EDD5D5AAF961}
30045,ECC/81,Bridleway,{65076ACF-7A99-48B9-9D24-22679D8D1F6D}
30046,ECC/82A,Bridleway,{A88B080A-DEEA-4C2B-A262-85D14F327910}
30047,ECC/82B,Bridleway,{35A193A7-874C-4F8E-9F40-32738C28D277}
30048,ECC/83,Footpath,{7B7D515F-DDA8-45A9-8FF2-A7BAABF55DAE}
30049,ECC/84A,Footpath,{8C3E8E69-BFE4-4BB4-A1DE-1BCB9C75C9A2}
30050,ECC/84B,Footpath,{996004FD-3008-41A5-AE8B-F3F9A9424C90}
30051,ECC/86,Bridleway,{50FB0B7D-4C44-4C91-9D33-11ED8E5AD23C}
30052,ECC/87A,Footpath,{AFE1F45A-68EE-4EAD-AFFF-BD947A163EA6}
30053,ECC/87B,Bridleway,{63E1E0E4-ADDE-41AD-B380-692EE309711B}
30054,ECC/9,Footpath,{CACEEA84-B2C0-4D90-BEF4-87175A8474D0}
30055,ECC/90,Footpath,{271BA405-DE4B-4D27-B972-2821B9C40D73}
30056,ECC/91,Footpath,{9F070B01-926E-4AD5-9FFD-3B995A037F53}
30057,ECC/92,Footpath,{17CB909D-5DE7-4E5F-B623-7F522EEA660C}
30058,ECC/93A,Footpath,{0C44D805-C8D4-45C2-A8A6-974CEC3FC4E8}
30059,ECC/93B,Footpath,{E2E53F71-7F21-466F-844A-C7CEB2A7CF51}
30061,ECC/95,Footpath,{722551A6-CBFF-4F5C-B9E1-4E1CB1E20AFB}
30062,ECC/96A,Bridleway,{9E86C024-BAC4-41D2-B00E-67FEE9EDACCB}
30063,ECC/96B,Footpath,{5EFE9384-67BD-4FE3-8E69-5AE6F8D28577}
30064,ECC/97A,Footpath,{7D627BC2-34F8-46E1-B106-35557824B475}
30065,ECC/97B,Footpath,{F1FEA55A-F00D-4C60-8C7B-09BF856DF7C2}
30066,ECC/97C,Footpath,{98B36D83-3C47-4880-9DE3-CC47580B7A78}
30067,ECC/97D,Footpath,{A70BC5FF-9CE8-499E-B48C-3CC312394259}
30068,ECC/97E,Footpath,{4338392E-1E42-4196-813F-561E2657BBBC}
30069,ECC/98A,Footpath,{DBF6D964-71E6-473A-8A57-59FB05930882}
30070,ECC/98B,Footpath,{6DB28BC1-D440-49BE-AD16-4916EA93F3ED}
30071,ECC/98C,Footpath,{A4766DF4-5434-4F1F-9FE1-79DEF4CFD5AC}
30072,ECC/98D,Footpath,{917B59BB-12B5-44C6-A96B-9C4AE9A6B04C}
30073,ECC/98E/arc,Footpath,{7566C5F2-B566-4E13-8EDD-43CE565E4AEA}
30075,ECC/2005,Footpath,{14CE913D-5BAB-44BF-A9FE-FF37F558C10E}
30076,ECC/2006,Footpath,{DEB5C927-68A3-4E99-BFAE-2C964859C1E1}
30077,ECC/2007,Footpath,{57399E0B-C3C9-41B8-8BB1-60B8A4180FE4}
30078,SHE/686,Footpath,{CA2366A0-1501-409C-97BC-142B1EEB7199}
30079,STO/81,Bridleway,{30D13518-A883-4908-9CBE-81E1A93DB318}
30080,ECC/98F,Footpath,{F22CBD08-167D-4B24-A1EB-4E8B946B6960}
30081,ECC/98G,Footpath,{86C381BE-23CB-4AB6-8654-96FA6CAE192A}
30082,ECC/98H,Footpath,{C781AF47-3B21-453A-8789-5DDB5477AC0A}
30087,ECC/PERMBW/1,Permissive Bridleway,{0CF666CE-1BA0-40F7-AFA3-955DA66F7A29}
30088,ECC/PERMFP/2,Permissive Footpath,{8C0AD04A-9374-4952-A3B9-523808D8B579}
30089,ECC/PERMBW/4,Permissive Bridleway,{022ABE61-A982-41D8-9CD5-905A866E141B}
30090,ECK/101,Footpath,{223897E8-53E6-440C-AAFE-7AC2BB95FDAE}
30092,ECK/102,Footpath,{0E9BF062-E47C-49A2-B9D4-EF4105C62D41}
30093,ECK/107,Footpath,{1EB5ACC7-968F-4D8F-9BD9-B0E8D0A70519}
30094,ECK/118,Footpath,{79D4A8EE-FDAB-4009-B124-BE39A3AAE36D}
30095,ECK/129,Footpath,{75FE97C7-D7F4-4C5E-84E7-0A47B5C15ADC}
30096,ECK/133,Footpath,{E1219DE0-8A9E-4BA5-AF7E-CC935AD97FDF}
30097,ECK/134,Footpath,{CF79CAF5-406B-4782-A5F0-2F4A8624BE8A}
30098,ECK/136,Footpath,{7242A479-8C53-4B95-AF23-0E272B6ED757}
30099,ECK/137,Footpath,{1AF93058-EBAF-4259-AF1C-07373611FDE2}
30100,ECK/138,Footpath,{79DB586F-9A91-4682-8916-242E74203BB1}
30101,ECK/141,Footpath,{AC488868-8E1E-4A13-B350-C60CA7FE8F83}
30102,ECK/142,Footpath,{BB3ED3FA-9A1A-44C3-A0C3-A5437B7967BB}
30103,ECK/145,Footpath,{7C3720C6-F2FD-467B-B541-0AAC48FC75EE}
30104,ECK/171,Footpath,{23E50149-A933-45E9-8492-98E3B596F596}
30105,ECK/172,Footpath,{DABF5C96-D969-417F-B9A2-52E4AFD6E777}
30106,ECK/173,Footpath,{314FFCE5-8F0B-435D-BBD5-9D0953C6DA46}
30107,ECK/174,Footpath,{3FA99911-AF4E-49F4-AD01-7FB5AC6F3C8B}
30108,ECK/175,Bridleway,{C0951594-5C72-4271-BEB2-56547EBF60DD}
30109,ECK/177,Footpath,{9F37E0C2-A907-4223-92C7-BF7B5CCE9BE3}
30110,ECK/178,Bridleway,{934ED51A-9A74-4181-9C66-7B48DFB230C9}
30111,ECK/179,Footpath,{D95CEE04-B409-468C-81F0-705DB875F40D}
30112,ECK/180,Footpath,{333BAB75-A645-4D89-907B-2A0FDBEAD6C4}
30113,ECK/181,Footpath,{A0021518-CB34-467A-ACDB-7693235DBBDC}
30114,ECK/182,Footpath,{933D9F11-9807-41C0-BE62-EA5F0C5E54DF}
30115,ECK/183,Bridleway,{7ED06C82-2135-4FC7-BECA-8DF97137E83D}
30116,ECK/184,Bridleway,{0E14A25A-55EB-48B4-A6F8-E0E377B63038}
30117,ECK/19,Bridleway,{63FDDE0F-AA81-406C-B38D-0576F165BBDE}
30118,ECK/22,Footpath,{2363F355-3731-496C-B774-BDBA0A568CC4}
30119,ECK/3,Footpath,{39AD8204-8D6C-474F-98D5-7DB0ED27CA4C}
30120,ECK/35,Bridleway,{8A851595-D26B-49FC-993B-DD84C1D4CACB}
30121,ECK/37,Footpath,{1054CE0F-DDD8-46CF-B6AD-0D9A2C86CDD9}
30122,ECK/4,Bridleway,{0DA1D934-5CBA-4C33-A724-228723742776}
30123,ECK/40,Footpath,{4FA42358-46FF-4597-B29D-6647EC79B4FC}
30124,ECK/41,Footpath,{B5920C2B-2947-42AA-889C-F95B6110E001}
30125,ECK/57B,Footpath,{73882450-04CF-462F-92FA-6B94E6B78280}
30126,ECK/57C,Footpath,{BF0E1CAB-C9A2-46F4-813C-23B2C5046915}
30127,ECK/57D,Footpath,{E29B6BA8-C169-4DC6-AEDB-B928B9D76616}
30128,ECK/58,Footpath,{E29974E1-4A7E-4D3A-AF3D-9EA6DC8E11BD}
30129,ECK/59,Footpath,{3FBB11FE-D430-40D1-9B37-A73A6713A7D5}
30130,ECK/61,Footpath,{60C8D5A3-043A-45D8-B563-5E22CF27C17E}
30131,ECK/62,Footpath,{D31482BC-50F6-46D5-B1AC-3DB04354C40D}
30132,ECK/63,Footpath,{6044519A-96CA-4E90-87C4-20D28C56340E}
30133,ECK/64,Bridleway,{8839399E-78C5-4801-8975-9A11E0F068FC}
30134,ECC/2008,Footpath,{1D174D59-7680-4DA2-B401-032F1E7C362E}
30135,ECC/2009,Footpath,{E0D1BC79-16B5-44FE-ABFD-58B87DA297F4}
30136,ECC/2010,Footpath,{60C72EDF-9D1A-4A77-9561-5513C5166823}
30137,ECC/2011,Footpath,{8D3C7CA7-1E69-468E-9BAA-5CF56E38AC48}
30138,ECC/2012,Footpath,{BEBA0216-D7BF-4249-A55D-0C6157FD1058}
30139,ECC/2013,Footpath,{08C701A6-3F9E-4C5D-A440-A05FFD838DAF}
30140,ECC/2014,Footpath,{3359D3B4-274A-444B-8D0C-7B4047206090}
30141,SHE/456,Footpath,{B6F5F16E-CA51-449B-837D-710C54F4B683}
30142,ECK/65,Footpath,{7689021E-D069-4DD0-9BFE-BB64FD2CD04C}
30143,ECK/66,Footpath,{293C6CEE-7503-4CD7-8554-A213D5807759}
30144,ECK/67,Bridleway,{B2E439AC-7726-4DF9-A503-49ECE5B9F4C7}
30145,ECK/68,Footpath,{D4DA3245-7794-4B9B-9056-32E07C2B0584}
30146,ECK/69,Bridleway,{F3457BE8-E034-435B-984D-554AB66D5C13}
30147,ECK/70A,Footpath,{E5323121-9139-4644-9EBF-EBDBB3DDC6F5}
30148,ECK/70B,Footpath,{F60ABA3B-D2A5-4230-B38E-4EC37D94F2DB}
30149,ECK/79,Footpath,{A128D5D9-6002-489F-98B2-76DA2FEA6EFA}
30150,ECK/82,Footpath,{B3B6918A-8573-4F82-B971-1AFEDDB46C47}
30151,ECK/83A,Footpath,{C412BEB5-9787-40CC-B218-5CE83DCD5062}
30152,ECK/85,Footpath,{444E8847-4562-4ED8-82FE-8B21199C2B7B}
30153,ECK/86A,Footpath,{85AA3BDE-9925-45D7-A0AE-84E116A5847D}
30154,ECK/86d,Bridleway,{8E02716D-9BB8-47EA-BC73-84034B643B3B}
30155,ECK/87,Footpath,{8F90248E-E452-449B-83B8-A856AEE64A82}
30156,ECK/90,Footpath,{409C5DF8-A65A-44CB-A9EE-54EC66F3BF32}
30157,ECK/91,Footpath,{97CB88E5-E894-4D5E-82DD-374979C331D4}
30158,ECK/97,Footpath,{9143A042-06AD-461F-B19E-C36C69737652}
30162,SHE/1,Footpath,{0761932F-932D-4DA1-B51D-74167ACF6F9F}
30163,SHE/10,Footpath,{73F8D8F5-A245-403D-B1E6-F9EA96500253}
30164,SHE/100,Footpath,{976FA801-7204-46AA-9E60-31032B21C288}
30165,SHE/101A,Footpath,{C27333CD-0B73-4AA3-BBF6-B4E305C327CB}
30166,SHE/101B,Footpath,{CC2B8146-27A8-4244-AEDD-9D25290785C6}
30167,SHE/102,Footpath,{66795AAE-FDD4-45A8-8AA9-119379528705}
30168,SHE/103,Footpath,{546712E6-36B9-4FE0-9144-A5036D075D36}
30169,SHE/105,Footpath,{F79262B9-D376-4A91-B516-31986EF31749}
30170,SHE/106,Footpath,{E5AD7538-17B8-41BE-81AE-EDBB5725D817}
30171,SHE/11,Footpath,{795B9D47-A4C5-4E92-A83D-02F11787CB89}
30172,SHE/110,Bridleway,{A2FE8AF9-6AE9-4621-A3AB-D64E8F270C52}
30173,SHE/111,Footpath,{5052E747-0845-4678-A731-CB43110AE8B1}
30174,SHE/112,Bridleway,{47CCA140-D403-4785-8CA0-33F428DB38EC}
30175,SHE/113,Bridleway,{44325AD5-A265-4C91-BCDE-AD6591039C53}
30176,ECC/2015,Footpath,{A5D0BECC-EE43-4F63-B722-37107DC8F213}
30177,ECC/2016,Footpath,{1852C27C-1AE6-4656-910A-9CCD95A65430}
30178,ECC/2017,Footpath,{EE1AF55D-D351-4ADF-A2A7-19224FE6534C}
30179,ECC/2018,Footpath,{28917BA7-E166-4D5A-B0EC-4E3D8B366432}
30180,ECC/2019,Footpath,{49ED5666-D181-4113-9D3A-E95C95C5A544}
30181,ECC/2020,Footpath,{914310CE-6774-42F2-81FB-984CF3186736}
30182,ECC/2021,Footpath,{31EEEEC2-AFEE-4D3C-8279-21409CB025C2}
30183,ECC/2022,Footpath,{74B23FC5-1BCE-4F2B-A45E-CA3D8C24EA40}
30184,ECC/2023,Footpath,{2D0E67D0-13E7-4C87-9F95-5FC9CF4E353C}
30185,ECC/2024,Footpath,{B3A3CAC8-D22B-456C-8183-78A66CB0DF8E}
30186,ECC/2025,Footpath,{49C2AB86-8A44-46C8-8BAE-E1B5CC33A783}
30187,ECC/2026,Footpath,{CA609EB3-1023-4B71-826C-3A6A9ED24F0D}
30188,ECC/2027,Footpath,{DF0F2FED-A6FC-43BB-A41E-2F4D2EF17E21}
30189,ECC/2028,Footpath,{2DD0CFEA-99B2-4CF6-BC13-E581C359D1AB}
30190,ECC/2029,Footpath,{30C74199-BBB5-4C48-8024-7B4D9221BEC5}
30191,ECC/2030,Footpath,{B71BEC75-FDD3-49AD-8385-B41524034E11}
30192,ECC/2031,Footpath,{45AAFC86-BA88-4041-8887-375366DEBB63}
30193,ECC/2032,Footpath,{A64B23C9-66AE-42EA-A923-E86AC4678034}
30194,ECC/2033,Footpath,{A4BB49F3-ACBC-4829-BC97-5C6AE4466D64}
30195,ECC/2034,Footpath,{9D85BBCC-52E7-4B9D-B480-5B23FB22BB56}
30196,ECC/2035,Footpath,{4F6C6EA1-41CC-4D77-B115-F01AD6664F7F}
30197,ECC/2036,Footpath,{403F6F78-A685-4303-B280-8E43FAAE80D3}
30198,ECC/2037,Footpath,{8708BE0C-0547-40DB-A98C-348C8F2C3DB8}
30199,ECC/2038,Footpath,{CF0603C0-A0EB-419C-8806-A499DD804669}
30200,ECC/2039,Footpath,{ECEDDA10-AF08-4A05-AA91-114BA9C5D8F6}
30201,ECC/2040,Footpath,{594CCC21-2272-49E7-A1DD-D9E7AFD51846}
30202,ECC/2041,Footpath,{62140686-0B50-4868-B969-3401FA02F3BE}
30203,ECC/2042,Footpath,{F4B87B5D-DA19-4351-9A46-E768F2C1718A}
30204,BRA/231,Footpath,{3C4D0E46-052C-4989-8197-64D749258092}
30205,BRA/233,Footpath,{8A8EC1EF-CFCC-4EF3-86A6-E81D25EEDBA6}
30206,SHE/674,Bridleway,{41E04A28-4BBD-4544-A7D9-87E13DBB826D}
30207,SHE/669,Footpath,{A98E4AB3-C0C8-438D-B9E8-2772BA98D915}
30208,SHE/115,Footpath,{F7E33268-14DA-4E96-960A-E3120DDE89E0}
30209,SHE/116,Footpath,{EAE98930-E796-483B-A208-65B71B458EFE}
30210,SHE/117,Bridleway,{BDDF0709-7C7F-486A-A76B-0F4F68792F57}
30211,SHE/118,Bridleway,{60BBDE22-991B-4C77-B139-1DDA1FB1B235}
30212,SHE/119,Footpath,{2E410D9E-03A5-49E4-80DB-170822021BF1}
30213,SHE/12,Footpath,{918B91AF-3C48-49D1-9048-2D0983774316}
30214,SHE/120,Footpath,{540DE408-A4E6-4CAF-A273-5DE8132D0A8A}
30215,SHE/121,Bridleway,{855B19D0-27E2-44EF-979A-848CDBED83CE}
30216,SHE/122,Footpath,{2E616DA7-1286-43CA-9E0A-AB19BC195856}
30217,SHE/124,Footpath,{56B74362-CEDE-404E-AC55-3D8884C6B67C}
30218,SHE/125,Footpath,{F442C57A-8146-4C59-B529-F389297897AA}
30219,SHE/126,Footpath,{D95BAA74-DCD8-4339-8C37-A90311D72AB1}
30220,SHE/127,Footpath,{BA26DCAC-A29D-4BF3-B2E0-53D7842CA660}
30221,SHE/128,Footpath,{CFCF0241-A025-4494-8192-DEBCB4AEF5DB}
30222,SHE/129,Footpath,{CFD51A1E-29CA-49F5-A20B-B941F8D9C755}
30223,SHE/13,Footpath,{1EA2BA56-54FD-4DD8-8BF1-2C5B2A501706}
30224,SHE/130,Footpath,{790E9950-7B30-4554-BF76-D9214104459C}
30225,SHE/132,Footpath,{9B997371-CD41-4CD9-AEE9-106798B73784}
30226,SHE/133,Footpath,{6F6F784E-F39B-426D-8C7B-B98B7F0A1AB9}
30227,SHE/134,Footpath,{E97ACA8E-014F-47C5-B291-1597F58BCEF9}
30228,SHE/135,Footpath,{A930C102-4CDC-4E61-9972-8871C8B11795}
30229,SHE/136,Footpath,{D6CCFBA2-E180-45EB-9020-33ED608DFB3E}
30230,SHE/136A,Footpath,{FE206776-9B34-4C60-B3A2-1DD2F4A0177B}
30231,SHE/138,Footpath,{D236D78C-27AF-43C5-8938-192A0241A8AD}
30232,SHE/139,Footpath,{0C6ECF92-7620-4587-8808-B7882951B2CE}
30233,SHE/14,Footpath,{E7D18AB2-6765-44B6-AD5D-F405E14F7151}
30234,SHE/140,Footpath,{E5BB7BBE-A701-4AB4-AC90-671E9CFDF8CE}
30235,SHE/142,Footpath,{CC1BBFD4-1114-4D1B-8F0E-28C43E1FCE68}
30236,SHE/144,Footpath,{1FF24302-0E0F-41DF-9B38-B33B1D0DB205}
30237,SHE/145,Footpath,{79D4948F-C3F1-480A-9E06-7A9ADB290CD8}
30238,SHE/146A,Footpath,{9270A105-0E3A-4073-9897-F018CF699FD6}
30239,SHE/146B,Bridleway,{CB89E108-84EC-4E66-BC32-395CD58179FD}
30240,SHE/146c,Footpath,{86E69C95-244F-4827-8452-D092B06245AB}
30241,SHE/147,Footpath,{BD055B59-4A34-48A1-B2C2-CEFF6B226B52}
30242,SHE/148,Footpath,{8D9EB80C-1804-40D9-9FF2-A1404B78BA45}
30243,SHE/149,Footpath,{A1640420-75D9-4CCE-95EE-53774A637583}
30244,SHE/15,Footpath,{C26A8B2A-4657-45F1-B0B3-C82435A7FAA8}
30246,SHE/152,Footpath,{F12373C5-8F13-4D69-A0D8-8953D1367565}
30247,SHE/153,Bridleway,{CAF35FEB-8BC6-4DB3-A7A5-EC67BEB03D37}
30248,SHE/155,Bridleway,{25B975F4-FD8D-4367-AD25-D8B8D895DA3D}
30249,SHE/156,Footpath,{21CA66C2-49E7-4627-9FCA-58AC69CED358}
30250,SHE/157,Footpath,{1B447FC1-015B-4C05-AAB2-BA2B6BA9B7F9}
30251,SHE/158,Footpath,{3ABD0DC8-0CCC-41EE-9496-0F6D95700C53}
30252,SHE/160,Bridleway,{8DAB7301-95FE-4CD5-AEFE-17A40D3113C6}
30253,ECC/2043,Footpath,{EAFED75E-4ACC-49B0-8352-18EBEB6893C4}
30254,ECC/2044,Footpath,{0DDF3D53-B809-4C94-87B5-1B7FEE980680}
30255,ECC/2045,Footpath,{9C895FC0-C21F-4E71-B9F3-8237090FE92B}
30256,ECC/2046,Footpath,{1696C85E-7FD4-4637-A8E0-09B0A74E168A}
30257,ECC/2047,Footpath,{D65CD708-F5D3-4C77-91D5-96BBE2E94B29}
30258,ECC/2048,Footpath,{A514C0B9-92D7-47BD-9150-71D5EACF5B84}
30259,ECC/2049,Footpath,{8CF3B321-41A0-4632-97D6-C1E96B41AAD3}
30260,ECC/2050,Footpath,{E17BB30D-8510-4B49-9797-6C8DB6F3E766}
30261,ECC/2051,Footpath,{BC90DA2C-0E0C-4F96-A16E-B66BEE322CB0}
30262,ECC/2052,Footpath,{512EFCD6-850A-4CEF-A74A-41A883E1F576}
30263,ECC/2053,Footpath,{DAC7F3D7-A96B-4F8C-911C-4067B3BEA2C9}
30264,ECC/2054,Footpath,{19A80C73-EDFA-4ACE-A9C9-06ABF05159A3}
30265,ECC/2055,Footpath,{87DA4625-2D40-4DCE-84C7-4A5B524D966D}
30266,ECC/2056,Footpath,{CC7581C7-327A-4FE7-9B54-B4166D76B8BE}
30267,ECC/2057,Footpath,{1656AD23-116B-48D7-AA89-A2054D295009}
30268,ECC/2058,Footpath,{4B9E9E22-AB52-4A34-90A8-300C5A2E081C}
30269,SHE/165,Footpath,{5F7F2515-CDB6-4644-9B5B-E9D7647766A1}
30270,SHE/166,Footpath,{242F85CD-BCE4-437E-9DDB-C6C22FE1CA08}
30271,SHE/167,Footpath,{6009658A-273D-453F-BE2E-3D8A25295274}
30272,SHE/168,Footpath,{123BD7D4-D7B3-447A-80DC-A2471AA19BAD}
30273,SHE/169,Footpath,{24871AEF-8D29-4F6C-B9F2-15303B628733}
30274,SHE/17,Footpath,{F6EB2370-DF74-4DA3-9F15-B00D9AF975CF}
30275,SHE/170,Footpath,{80412807-1B49-49D3-B7FF-D167F5D99369}
30276,SHE/171,Footpath,{F021A3B3-654A-4D56-84BD-82D89B0446E9}
30277,SHE/172,Footpath,{19B190D4-B303-414B-B169-891396B8BF72}
30278,SHE/173,Footpath,{F50DDFDA-448E-44AD-BF52-96718A294333}
30279,SHE/174B,Footpath,{336B607F-BD1D-4FE6-8BBD-822FD268B8A5}
30280,SHE/177,Bridleway,{796292D7-18B8-469F-BBB8-AAA8E92583FE}
30281,SHE/178,Footpath,{D6B0369D-F6DD-4DE4-B8AA-E12915E3BF11}
30282,SHE/179,Footpath,{A68A6F83-15DC-4CDB-B58C-6E33E1C161FD}
30283,SHE/18,Footpath,{B95CE575-EA0C-459D-B30F-1554FBFAD562}
30284,SHE/181,Footpath,{A5623A0C-B646-4AEE-AD0B-38D34EC11AE7}
30285,SHE/183,Footpath,{7D9CA5AE-813E-4FF4-B9F2-6CEB97107567}
30286,SHE/184,Footpath,{65FFB20B-D2A0-4A1D-B93A-2B4FC8933DF9}
30287,SHE/185,Footpath,{B0E356F4-2D0B-44C8-A4E5-6B23E2D353B4}
30288,SHE/186,Byways open to all traffic,{8105D9D0-824C-4188-8DA8-53BC2F3155E0}
30289,SHE/188,Footpath,{27B3610C-368D-42E6-B34F-4DC6F66E97EC}
30290,SHE/189,Footpath,{A4F20160-6C38-4414-AB5E-2F9C28C0627B}
30291,SHE/19,Footpath,{1AA7A5CF-A2C7-47FA-881D-3EF77FB32828}
30292,SHE/190,Footpath,{07133E9B-EAE2-4D83-8274-3C4C27648B09}
30293,SHE/191,Footpath,{954B02AB-3858-4609-8A60-D06AEABB74FA}
30294,SHE/192,Footpath,{6D5AA621-90EC-4661-BDD4-ED3C67CF9E2E}
30295,SHE/193,Footpath,{B43BED04-220C-47DD-B956-19BED78442A0}
30296,SHE/194,Footpath,{40E3E55B-85C8-482A-B7A8-99846A0ED45E}
30297,SHE/195,Footpath,{270CAC08-ACC9-4607-AB55-0D693C0305C6}
30298,SHE/196,Bridleway,{2567AA3E-4701-4429-A1E6-DE426B025A29}
30299,SHE/197,Bridleway,{897A8B7A-A154-47C8-BA21-92A9D0343676}
30300,SHE/198,Footpath,{AA45623A-4096-43A7-9A90-FC465C2115E2}
30301,SHE/199,Footpath,{0568C3ED-C168-4499-9D31-BD152FA138A2}
30302,SHE/2,Footpath,{878DD0DB-C2FA-41D4-AA19-A39ED1E63D35}
30303,SHE/20,Footpath,{BF1E65EC-D8B0-4697-AF55-CE2E39E033D5}
30304,SHE/200,Footpath,{D6A1F99F-D823-4BE9-AF70-B35D747F300C}
30305,SHE/203,Footpath,{9756DC95-F313-4B83-9F4A-5A93308D857C}
30306,SHE/203A,Footpath,{F0CBDD75-7830-471E-BA3C-76496E2F0C62}
30307,SHE/205,Footpath,{AB958A23-2BDA-41BF-96B3-323A173A2C5B}
30308,SHE/205A,Footpath,{486D8F73-8F36-40C8-93B7-CEC853EE9175}
30309,SHE/207A,Footpath,{3446F0EE-9339-4EC5-BD06-753CC3D8B89A}
30310,SHE/209,Footpath,{D6331A3F-7295-4254-ADBD-D3AC09C3C6D1}
30311,SHE/21,Footpath,{2121FB5C-C79A-4AA8-81CA-62B437234AF5}
30312,SHE/210A,Footpath,{98CAC19E-2072-496B-8977-7046274FE5C9}
